Order_ID,Customer_ID,Product_ID,Region_ID,Order_Date_ID,Ship_Date_ID,Sales,Profit,Quantity,Discount,Sales_ID
CA-2015-112214,AH-10690,OFF-BI-10002982,131,225,629,1.361999989,-2.179199934,1,0.800000012,5427
CA-2016-103730,SC-20725,FUR-FU-10002157,621,307,458,47.04000092,18.34560013,3,0,5428
CA-2017-143756,ME-17725,FUR-CH-10001854,518,208,37,701.960022,168.4703979,2,0,5429
US-2014-143721,DK-12835,FUR-CH-10001973,249,85,287,155.371994,-35.5135994,2,0.300000012,5430
CA-2017-134915,EM-14140,FUR-CH-10004875,206,45,45,113.8880005,9.965200424,2,0.200000003,5431
CA-2017-134915,EM-14140,FUR-FU-10000305,206,45,45,113.5680008,-5.67840004,2,0.200000003,5432
CA-2017-142909,AG-10330,FUR-TA-10003008,356,13,185,182.5500031,-135.0870056,2,0.5,5433
CA-2015-136224,ML-18265,OFF-AR-10003504,183,267,267,10.27200031,1.155599952,3,0.200000003,5434
US-2017-130687,PF-19225,OFF-AR-10004260,164,91,355,25.97999954,7.274400234,1,0,5435
US-2016-155971,RB-19795,OFF-LA-10000452,325,61,307,22.04999924,10.58399963,7,0,5436
US-2017-147886,DH-13075,OFF-PA-10000232,177,102,233,12.96000004,6.350399971,2,0,5437
US-2017-147886,DH-13075,OFF-PA-10000743,177,102,233,20.04000092,9.619199753,3,0,5438
CA-2017-134915,EM-14140,OFF-PA-10002160,206,45,45,23.12000084,8.380999565,5,0.200000003,5439
CA-2014-127866,JD-15895,OFF-PA-10003971,492,56,303,11.96000004,5.8604002,2,0,5440
US-2016-155971,RB-19795,OFF-PA-10000210,325,61,307,99.90000153,46.95299911,5,0,5441
CA-2015-149601,TB-21625,OFF-ST-10001328,336,169,104,77.55000305,21.7140007,5,0,5442
CA-2016-145303,TP-21415,OFF-BI-10002414,129,297,62,10.02400017,-16.53960037,4,0.800000012,5443
CA-2014-127866,JD-15895,OFF-AR-10003481,492,56,303,13.11999989,3.804800034,4,0,5444
CA-2017-134915,EM-14140,TEC-PH-10000347,206,45,45,7.920000076,0.693000019,2,0.200000003,5445
US-2017-147886,DH-13075,OFF-PA-10003651,177,102,233,26.71999931,12.82559967,4,0,5446
CA-2014-127866,JD-15895,TEC-AC-10000023,492,56,303,41.93999863,15.09840012,2,0,5447
CA-2017-134915,EM-14140,TEC-PH-10001459,206,45,45,671.9840088,50.3987999,2,0.200000003,5448
US-2017-147886,DH-13075,FUR-FU-10003829,177,102,233,21.55999947,6.899199963,7,0,5449
CA-2014-127866,JD-15895,OFF-ST-10001490,492,56,303,535.4099731,160.6230011,3,0,5450
CA-2016-145303,TP-21415,FUR-BO-10003159,129,297,62,156.3728027,-52.89080048,2,0.319999993,5451
CA-2016-145303,TP-21415,OFF-BI-10000050,129,297,62,13.14000034,-21.68099976,9,0.800000012,5452
CA-2015-149601,TB-21625,OFF-ST-10001558,336,169,104,16.23999977,2.436000109,1,0,5453
CA-2016-130078,CC-12145,OFF-PA-10003270,419,332,348,10.56000042,4.751999855,2,0,5454
US-2017-130687,PF-19225,FUR-FU-10004053,164,91,355,80.95999908,34.81280136,4,0,5455
US-2017-147886,DH-13075,OFF-ST-10002743,177,102,233,795.4799805,7.954800129,7,0,5456
US-2017-147886,DH-13075,TEC-MA-10004679,177,102,233,532.7199707,53.27199936,2,0.200000003,5457
CA-2017-134915,EM-14140,TEC-AC-10001266,206,45,45,41.59999847,13,4,0.200000003,5458
US-2017-130687,PF-19225,TEC-PH-10002033,164,91,355,455.7120056,34.17839813,2,0.200000003,5459
US-2017-147886,DH-13075,FUR-FU-10001095,177,102,233,26.47999954,10.06239986,1,0,5460
US-2016-165078,MA-17995,OFF-BI-10001989,300,119,1391,104.9000015,50.35200119,5,0,5461
US-2016-165078,MA-17995,OFF-LA-10000414,300,119,1391,51.75,24.84000015,5,0,5462
US-2016-165078,MA-17995,OFF-AR-10002987,300,119,1391,39.68000031,16.26880074,2,0,5463
CA-2015-156853,HP-14815,OFF-PA-10003656,115,330,1412,184.6600037,84.94360352,7,0,5464
CA-2015-148628,KM-16375,OFF-PA-10003883,580,97,1413,32.75,15.06499958,5,0,5465
CA-2016-119515,TR-21325,OFF-PA-10000552,391,348,1414,15.55200005,5.443200111,3,0.200000003,5466
US-2017-150070,JA-15970,FUR-CH-10004860,372,91,1421,161.5679932,-28.27440071,2,0.200000003,5467
US-2015-140851,ND-18460,OFF-PA-10000019,333,324,1433,38.88000107,18.66239929,6,0,5468
US-2015-107349,SL-20155,OFF-BI-10001765,249,324,1433,41.56800079,-66.50879669,6,0.800000012,5469
US-2017-109253,PR-18880,OFF-BI-10000962,415,44,960,117.1439972,42.46469879,9,0.200000003,5470
US-2017-112347,BS-11380,FUR-CH-10002335,144,208,853,906.6799927,68.00099945,5,0.200000003,5471
CA-2014-121573,SG-20605,OFF-BI-10003712,397,111,858,7.855999947,2.847800016,2,0.200000003,5472
CA-2014-143903,KM-16375,FUR-CH-10002024,130,56,850,981.3720093,-140.1959991,2,0.300000012,5473
CA-2014-143903,KM-16375,FUR-FU-10003724,130,56,850,16.73999977,-14.22900009,5,0.600000024,5474
CA-2017-104927,AG-10330,OFF-PA-10000176,249,13,744,75.87999725,26.55800056,5,0.200000003,5475
CA-2015-165057,SC-20725,OFF-AR-10004648,479,140,753,181.3500061,48.96450043,9,0,5476
US-2015-127040,SG-20605,TEC-AC-10002637,397,97,892,1619.910034,97.19460297,9,0,5477
US-2015-163433,MP-17965,TEC-AC-10003590,348,293,749,41.42399979,8.284799576,2,0.200000003,5478
US-2017-109253,PR-18880,FUR-FU-10000193,415,44,960,129.9199982,10.39360046,4,0,5479
US-2017-109253,PR-18880,OFF-AP-10002867,415,44,960,203.5200043,54.95040131,3,0,5480
CA-2016-114951,DN-13690,FUR-FU-10002364,528,174,856,22.13999939,6.420599937,3,0,5481
CA-2016-166772,HJ-14875,FUR-BO-10002853,545,289,1054,163.8800049,40.97000122,2,0,5482
CA-2014-124513,SL-20155,OFF-AR-10002956,398,153,719,66.02999878,17.1678009,3,0,5483
CA-2014-143903,KM-16375,OFF-ST-10003306,130,56,850,342.8640137,38.57220078,3,0.200000003,5484
CA-2017-134152,RP-19855,OFF-AR-10004062,544,22,1045,31.44000053,7.860000134,3,0,5485
US-2015-163433,MP-17965,OFF-AR-10003373,348,293,749,74.35199738,6.50579977,3,0.200000003,5486
US-2015-163433,MP-17965,OFF-AR-10003481,348,293,749,7.872000217,0.885599971,3,0.200000003,5487
US-2015-163433,MP-17965,TEC-PH-10003357,348,293,749,244.7680054,24.47680092,4,0.200000003,5488
US-2016-150567,RP-19855,OFF-BI-10001757,14,120,816,2.951999903,-2.164799929,2,0.699999988,5489
US-2017-109253,PR-18880,TEC-PH-10004667,415,44,960,431.9679871,37.79719925,4,0.200000003,5490
US-2017-112347,BS-11380,OFF-ST-10003306,144,208,853,114.288002,12.85739994,1,0.200000003,5491
US-2017-112347,BS-11380,FUR-BO-10003546,144,208,853,242.352005,-363.5280151,8,0.699999988,5492
US-2015-163433,MP-17965,FUR-CH-10000225,348,293,749,56.68600082,-20.24500084,1,0.300000012,5493
CA-2015-145394,MC-17605,FUR-FU-10001215,91,261,944,34.50400162,-15.52680016,2,0.600000024,5494
CA-2017-144463,SC-20725,FUR-FU-10001215,325,18,877,474.4299927,199.2606049,11,0,5495
US-2017-112347,BS-11380,FUR-FU-10001488,144,208,853,508.70401,0,6,0.200000003,5496
US-2015-127040,SG-20605,FUR-FU-10002878,397,97,892,113.9199982,42.15039825,4,0,5497
CA-2017-136882,DN-13690,FUR-FU-10003664,589,22,895,477.2999878,138.4170074,5,0,5498
CA-2017-146164,CM-12190,FUR-TA-10004915,493,13,744,607.5200195,97.20320129,2,0,5499
US-2017-102288,ZC-21910,OFF-AP-10002906,249,28,761,0.444000006,-1.110000014,1,0.800000012,5500
CA-2017-154809,MH-17455,OFF-AP-10004785,365,220,913,90.63999939,38.97520065,8,0,5501
US-2017-109253,PR-18880,OFF-AR-10000203,415,44,960,17.12000084,4.964799881,4,0,5502
US-2016-150567,RP-19855,OFF-BI-10000069,14,120,816,27.01799965,-21.61440086,6,0.699999988,5503
US-2015-163433,MP-17965,OFF-BI-10000320,348,293,749,1.475999951,-2.287800074,1,0.800000012,5504
CA-2014-121573,SG-20605,OFF-BI-10000666,397,111,858,48.89599991,18.33600044,2,0.200000003,5505
CA-2017-121398,FH-14365,OFF-BI-10001718,323,185,939,153.552002,51.82379913,3,0.200000003,5506
CA-2017-104927,AG-10330,OFF-BI-10003429,249,13,744,6.329999924,-9.811499596,5,0.800000012,5507
US-2015-163433,MP-17965,OFF-BI-10003676,348,293,749,4.311999798,-6.899199963,2,0.800000012,5508
US-2017-112347,BS-11380,OFF-BI-10003707,144,208,853,36.62400055,-24.41600037,8,0.699999988,5509
CA-2014-117639,MW-18235,OFF-BI-10003925,599,73,798,2715.929932,1276.487061,7,0,5510
US-2017-109253,PR-18880,OFF-LA-10001158,415,44,960,51.75,24.84000015,5,0,5511
CA-2015-165057,SC-20725,OFF-LA-10003190,479,140,753,8.640000343,4.23360014,3,0,5512
CA-2017-104927,AG-10330,OFF-PA-10000019,249,13,744,25.92000008,9.07199955,5,0.200000003,5513
US-2017-102288,ZC-21910,OFF-PA-10000740,249,28,761,146.1759949,47.50719833,8,0.200000003,5514
US-2017-124303,FH-14365,OFF-PA-10002749,450,55,927,16.05599976,5.820300102,3,0.200000003,5515
US-2015-127040,SG-20605,OFF-PA-10004255,397,97,892,6.480000019,3.110399961,1,0,5516
CA-2015-132507,CC-12610,OFF-ST-10000943,247,173,964,61.79199982,6.179200172,4,0.200000003,5517
CA-2017-146164,CM-12190,OFF-ST-10001228,493,13,744,31.15999985,7.789999962,2,0,5518
CA-2017-121398,FH-14365,OFF-ST-10002756,323,185,939,270.6199951,2.706199884,2,0,5519
US-2016-150357,EB-13975,OFF-SU-10004498,216,268,1014,20.6079998,-4.379199982,2,0.200000003,5520
CA-2014-103058,AG-10270,TEC-AC-10001314,398,303,850,99.98000336,7.998400211,2,0,5521
CA-2017-121027,HW-14935,TEC-AC-10002049,545,247,960,843.9000244,371.3160095,2,0,5522
CA-2017-121027,HW-14935,TEC-AC-10002253,545,247,960,1496.160034,224.423996,9,0,5523
CA-2017-134152,RP-19855,TEC-AC-10004510,544,22,1045,98.16000366,9.815999985,6,0,5524
CA-2014-121573,SG-20605,TEC-PH-10000984,397,111,858,783.960022,219.5088043,4,0,5525
CA-2017-112039,JC-15775,TEC-PH-10000984,522,269,1018,470.3760071,47.03760147,3,0.200000003,5526
CA-2014-117639,MW-18235,TEC-PH-10001530,599,73,798,617.9699707,173.031601,3,0,5527
US-2015-163433,MP-17965,TEC-PH-10001870,348,293,749,97.96800232,6.123000145,2,0.200000003,5528
CA-2016-160234,PF-19225,TEC-PH-10004434,24,174,856,135.9499969,39.42549896,1,0,5529
US-2017-112347,BS-11380,TEC-PH-10004833,144,208,853,57.36000061,-14.34000015,6,0.200000003,5530
US-2015-127040,SG-20605,OFF-PA-10001184,397,97,892,41.86000061,20.51140022,7,0,5531
US-2015-163433,MP-17965,OFF-PA-10003936,348,293,749,15.55200005,5.443200111,3,0.200000003,5532
US-2016-150357,EB-13975,OFF-BI-10002557,216,268,1014,4.09499979,-2.730000019,3,0.699999988,5533
US-2017-102288,ZC-21910,OFF-AP-10004655,249,28,761,2.263999939,-5.20720005,1,0.800000012,5534
US-2017-109253,PR-18880,FUR-TA-10001539,415,44,960,568.7280273,28.43639946,3,0.200000003,5535
US-2017-112347,BS-11380,TEC-PH-10000213,144,208,853,49.61600113,4.961599827,2,0.200000003,5536
US-2017-124303,FH-14365,OFF-BI-10000343,450,55,927,2.946000099,-2.258599997,2,0.699999988,5537
CA-2014-110527,ED-13885,OFF-LA-10000262,526,176,1025,20.87999916,9.604800224,8,0,5538
CA-2015-142475,BS-11380,OFF-BI-10003718,398,330,996,590.3519897,206.6231995,6,0.200000003,5539
CA-2015-145394,MC-17605,TEC-PH-10001051,91,261,944,239.9759979,26.99729919,3,0.200000003,5540
CA-2016-142335,MP-17965,FUR-TA-10000198,148,42,1005,1652.939941,231.4116058,3,0,5541
CA-2016-142335,MP-17965,OFF-ST-10000036,148,42,1005,296.3699951,80.01989746,3,0,5542
CA-2016-113341,MH-17455,FUR-CH-10004698,324,101,846,194.352005,19.43519974,3,0.200000003,5543
US-2016-133879,KT-16465,OFF-AR-10004956,92,156,933,13.3920002,1.506600022,3,0.200000003,5544
US-2016-133879,KT-16465,OFF-BI-10004465,92,156,933,3.167999983,-4.751999855,2,0.800000012,5545
US-2016-133879,KT-16465,FUR-CH-10000665,92,156,933,528.4299927,0,5,0.300000012,5546
US-2016-104815,RB-19570,FUR-BO-10003894,91,252,979,198.7440033,0,4,0.300000012,5547
CA-2016-140613,KN-16705,OFF-SU-10004261,556,71,1015,86.19999695,24.99799919,5,0,5548
CA-2017-104108,RP-19855,OFF-AR-10000817,249,208,1017,12.15999985,2.128000021,5,0.200000003,5549
CA-2014-103989,MC-17605,FUR-FU-10002508,287,4,1108,20.01600075,5.504399776,3,0.200000003,5550
CA-2014-103989,MC-17605,FUR-FU-10003981,287,4,1108,4.992000103,1.372799993,3,0.200000003,5551
CA-2014-103989,MC-17605,TEC-PH-10004667,287,4,1108,323.9760132,28.34790039,3,0.200000003,5552
CA-2014-103989,MC-17605,OFF-ST-10000918,287,4,1108,26.15999985,1.962000012,3,0.200000003,5553
CA-2014-103989,MC-17605,TEC-AC-10002647,287,4,1108,170.2400055,53.20000076,2,0.200000003,5554
CA-2014-103989,MC-17605,OFF-LA-10000443,287,4,1108,11.80799961,3.985199928,4,0.200000003,5555
CA-2014-103989,MC-17605,OFF-BI-10001196,287,4,1108,33.56999969,-25.73699951,5,0.699999988,5556
CA-2014-141726,CC-12145,FUR-FU-10003577,527,56,1123,43.02000046,15.48719978,3,0,5557
CA-2014-141726,CC-12145,OFF-PA-10002230,527,56,1123,19.92000008,9.760800362,4,0,5558
CA-2014-141726,CC-12145,OFF-BI-10001982,527,56,1123,8.704000473,3.155200005,2,0.200000003,5559
CA-2014-141726,CC-12145,OFF-PA-10000418,527,56,1123,104.8499985,50.32799911,1,0,5560
CA-2014-127166,KH-16360,FUR-CH-10003396,248,73,1166,107.7720032,-29.25239944,2,0.300000012,5561
CA-2014-127166,KH-16360,OFF-BI-10000977,248,73,1166,18.23999977,-31.00799942,3,0.800000012,5562
CA-2014-127166,KH-16360,OFF-PA-10001560,248,73,1166,4.831999779,1.630800009,1,0.200000003,5563
CA-2014-127166,KH-16360,OFF-EN-10003134,248,73,1166,56.06399918,21.02400017,6,0.200000003,5564
CA-2015-147851,MP-17470,OFF-BI-10004528,397,330,1167,10.75199986,3.359999895,4,0.200000003,5565
CA-2017-127117,HM-14860,FUR-FU-10004018,380,350,1170,74.44999695,20.10149956,5,0,5566
CA-2014-119529,DM-13345,OFF-BI-10000546,424,111,1234,5.760000229,2.822400093,2,0,5567
CA-2015-153549,SL-20155,FUR-CH-10004086,261,210,1287,1166.920044,131.2785034,5,0.200000003,5568
CA-2017-119578,JG-15310,FUR-BO-10003660,469,13,1289,220.9799957,50.82540131,1,0,5569
CA-2017-119578,JG-15310,OFF-SU-10003505,469,13,1289,695.1599731,34.75799942,6,0,5570
US-2015-134271,RF-19735,OFF-LA-10004093,399,293,1294,21.93000031,10.3071003,3,0,5571
CA-2016-166912,BE-11335,OFF-PA-10001033,397,199,1299,81.98000336,40.17020035,2,0,5572
CA-2017-161018,PN-18775,FUR-FU-10000629,397,201,1300,96.52999878,40.54259872,7,0,5573
US-2017-130953,RF-19735,OFF-AP-10002311,419,335,1308,137.6199951,60.55279922,2,0,5574
US-2017-130953,RF-19735,TEC-PH-10003012,419,335,1308,461.9700012,133.9712982,3,0,5575
US-2017-130953,RF-19735,FUR-CH-10004626,419,335,1308,302.6700134,72.64080048,3,0,5576
US-2017-130953,RF-19735,OFF-BI-10004828,419,335,1308,33.47999954,16.40519905,2,0,5577
CA-2017-119914,CC-12220,OFF-AP-10002684,616,63,1349,243.1600037,72.94799805,2,0,5578
US-2017-120908,BF-10975,OFF-LA-10004677,450,275,1354,20.66399956,6.974100113,7,0.200000003,5579
CA-2016-165470,HJ-14875,OFF-PA-10004675,261,101,1385,5.079999924,1.651000023,1,0.200000003,5580
CA-2016-157707,CC-12610,FUR-CH-10004853,144,268,1386,120.7839966,13.58819962,1,0.200000003,5581
CA-2016-157707,CC-12610,TEC-PH-10002583,144,268,1386,15.99199963,-2.998500109,1,0.200000003,5582
CA-2016-126627,WB-21850,OFF-BI-10001597,279,268,1386,16.3920002,-26.22719955,2,0.800000012,5583
CA-2016-157707,CC-12610,FUR-BO-10001567,144,268,1386,90.88200378,-190.8522034,3,0.699999988,5584
CA-2016-126627,WB-21850,FUR-FU-10004963,279,268,1386,14,-6.300000191,4,0.600000024,5585
CA-2016-111696,TB-21625,OFF-PA-10002751,322,347,716,17.94000053,8.072999954,3,0,5586
CA-2017-132262,ML-18265,TEC-AC-10000303,544,33,734,79.98000336,26.39340019,2,0,5587
CA-2017-132262,ML-18265,TEC-AC-10000158,544,33,734,71.98000336,15.1157999,2,0,5588
CA-2017-109393,JC-15775,FUR-BO-10003966,324,78,786,435.9989929,5.129399776,3,0.150000006,5589
CA-2015-165813,BM-11785,OFF-ST-10004258,517,96,805,29.30400085,2.564100027,3,0.200000003,5590
US-2017-101539,VM-21685,TEC-PH-10004165,545,197,973,659.9760132,49.49819946,3,0.200000003,5591
US-2017-101539,VM-21685,OFF-PA-10001972,545,197,973,6.480000019,3.110399961,1,0,5592
US-2017-101539,VM-21685,OFF-ST-10004180,545,197,973,46.50999832,1.860399961,1,0,5593
CA-2014-162089,MP-17470,FUR-CH-10002304,63,280,998,127.302002,-9.093000412,7,0.300000012,5594
CA-2014-162089,MP-17470,TEC-PH-10001819,63,280,998,251.9440002,88.18039703,7,0.200000003,5595
CA-2014-162089,MP-17470,OFF-EN-10002230,63,280,998,335.7200012,113.3054962,5,0.200000003,5596
CA-2016-137043,LC-17140,FUR-FU-10003664,562,294,1030,286.3800049,83.05020142,3,0,5597
CA-2016-137043,LC-17140,FUR-FU-10003664,562,294,1030,572.7600098,166.1004028,6,0,5598
CA-2017-141439,TT-21460,FUR-TA-10001039,488,253,1085,257.9400024,67.06439972,3,0,5599
CA-2017-141439,TT-21460,FUR-CH-10004287,488,253,1085,828.5999756,240.2940063,3,0,5600
CA-2017-141439,TT-21460,FUR-FU-10001473,488,253,1085,27.45999908,9.88560009,2,0,5601
CA-2017-141439,TT-21460,TEC-PH-10001819,488,253,1085,89.98000336,43.19039917,2,0,5602
CA-2017-141439,TT-21460,TEC-PH-10002624,488,253,1085,1879.959961,545.1884155,4,0,5603
CA-2016-139689,MP-17965,OFF-BI-10000145,60,207,1086,2.808000088,-1.965600014,3,0.699999988,5604
CA-2016-139689,MP-17965,OFF-BI-10004781,60,207,1086,38.08800125,-27.93120003,4,0.699999988,5605
CA-2014-157609,KN-16705,TEC-PH-10002415,474,342,1108,471.9200134,29.49500084,2,0.200000003,5606
CA-2014-147914,MP-17470,OFF-PA-10001685,112,46,1175,16.22400093,5.881199837,2,0.200000003,5607
CA-2016-149902,DW-13540,OFF-AR-10002956,399,290,1180,88.04000092,22.89039993,4,0,5608
CA-2017-109757,MD-17350,OFF-AR-10002335,3,334,1255,8.255999565,0.619199991,4,0.200000003,5609
CA-2017-109757,MD-17350,OFF-BI-10001634,3,334,1255,4.368000031,-3.057600021,2,0.699999988,5610
CA-2017-109757,MD-17350,OFF-PA-10000007,3,334,1255,11.52000046,3.743999958,4,0.200000003,5611
CA-2017-109757,MD-17350,OFF-BI-10004001,3,334,1255,25.55999947,-20.44799995,5,0.699999988,5612
CA-2014-137575,TB-21625,TEC-AC-10004571,400,356,1283,199.9799957,83.99160004,2,0,5613
CA-2014-115357,RF-19735,TEC-AC-10000023,108,356,1283,62.90999985,22.64760017,3,0,5614
CA-2017-100013,ZC-21910,FUR-FU-10001424,326,3,1300,8.729999542,2.968199968,1,0,5615
CA-2017-100013,ZC-21910,OFF-EN-10001219,326,3,1300,15.27999973,7.487199783,2,0,5616
CA-2017-100013,ZC-21910,OFF-AR-10001022,326,3,1300,5.679999828,1.760800004,2,0,5617
CA-2014-119977,DN-13690,OFF-PA-10003823,398,304,1311,123.9199982,55.76399994,4,0,5618
US-2017-113201,TT-21220,OFF-PA-10000675,326,78,1314,204.9499969,100.425499,5,0,5619
US-2016-161844,DK-12835,FUR-TA-10001676,192,2,1341,79.97399902,-29.32379913,3,0.400000006,5620
US-2016-161844,DK-12835,OFF-BI-10003712,192,2,1341,2.946000099,-2.062200069,2,0.699999988,5621
CA-2016-137743,KH-16360,OFF-LA-10003663,92,118,1369,9.248000145,3.121200085,4,0.200000003,5622
CA-2016-137743,KH-16360,OFF-ST-10001780,92,118,1369,1036.624023,51.83119965,2,0.200000003,5623
CA-2017-140326,HW-14935,FUR-BO-10000112,93,334,1424,825.1740112,-117.8820038,9,0.300000012,5624
CA-2017-140326,HW-14935,OFF-AR-10001149,93,334,1424,6.912000179,0.864000022,3,0.200000003,5625
CA-2017-140326,HW-14935,OFF-PA-10004041,93,334,1424,17.76000023,5.550000191,3,0.200000003,5626
CA-2014-106229,NR-18550,FUR-TA-10002041,30,109,833,268.9349976,-209.7693024,3,0.5,5627
CA-2014-106439,GG-14650,OFF-BI-10004209,327,311,1047,19.29599953,6.03000021,3,0.200000003,5628
CA-2016-157161,JD-15895,OFF-AR-10003338,108,72,717,22.31999969,5.579999924,3,0,5629
CA-2017-107720,VM-21685,OFF-ST-10001414,614,3,950,46.25999832,12.02760029,3,0,5630
CA-2017-152310,DK-12895,TEC-PH-10002538,544,67,791,242.6239929,27.29520035,8,0.200000003,5631
CA-2014-106439,GG-14650,OFF-ST-10001963,327,311,1047,405.6400146,12.16919994,4,0,5632
CA-2015-122210,WB-21850,OFF-FA-10000053,451,211,865,10.58399963,-2.381400108,7,0.200000003,5633
CA-2016-157161,JD-15895,OFF-BI-10004728,108,72,717,24.10000038,11.08600044,5,0,5634
CA-2016-157161,JD-15895,OFF-EN-10001509,108,72,717,10.19999981,4.794000149,5,0,5635
CA-2017-152261,JA-15970,OFF-BI-10002353,128,265,1020,18.52799988,-12.35200024,4,0.699999988,5636
CA-2017-152310,DK-12895,TEC-AC-10000397,544,67,791,174.9499969,12.24650002,5,0,5637
CA-2015-129546,RP-19855,OFF-SU-10004884,324,80,955,47.18999863,13.6850996,3,0,5638
CA-2014-106439,GG-14650,OFF-BI-10002571,327,311,1047,15.96800041,5.389200211,2,0.200000003,5639
CA-2014-106439,GG-14650,FUR-CH-10003833,327,311,1047,146.352005,-9.147000313,3,0.200000003,5640
CA-2015-129546,RP-19855,OFF-AP-10002495,324,80,955,186.1499939,55.84500122,3,0,5641
CA-2014-106439,GG-14650,OFF-AR-10001419,327,311,1047,12.39000034,3.717000008,3,0,5642
US-2014-157231,RP-19855,OFF-BI-10002852,489,83,787,115.3600006,56.52640152,7,0,5643
CA-2015-129546,RP-19855,OFF-BI-10004001,324,80,955,81.79199982,26.58239937,6,0.200000003,5644
CA-2017-152310,DK-12895,OFF-BI-10004308,544,67,791,100.7040024,37.76399994,6,0.200000003,5645
CA-2016-103947,BB-10990,OFF-FA-10003112,549,290,971,31.55999947,9.862500191,5,0.200000003,5646
CA-2014-106439,GG-14650,OFF-PA-10000477,327,311,1047,64.73999786,30.42779922,13,0,5647
CA-2016-157161,JD-15895,OFF-PA-10001461,108,72,717,60.11999893,28.85759926,9,0,5648
CA-2017-152310,DK-12895,OFF-PA-10003134,544,67,791,192.1600037,92.23680115,4,0,5649
CA-2017-152310,DK-12895,OFF-ST-10001228,544,67,791,46.74000168,11.68500042,3,0,5650
CA-2014-106439,GG-14650,OFF-ST-10003996,327,311,1047,80.30000305,20.87800026,5,0,5651
CA-2016-157161,JD-15895,TEC-AC-10000358,108,72,717,75.98000336,18.23520088,2,0,5652
CA-2014-106439,GG-14650,TEC-AC-10004568,327,311,1047,251.9100037,47.86289978,9,0,5653
CA-2017-152310,DK-12895,TEC-CO-10000971,544,67,791,299.9899902,89.99700165,1,0,5654
CA-2015-129546,RP-19855,TEC-PH-10003555,324,80,955,36.7840004,-8.276399612,2,0.200000003,5655
CA-2015-106978,ZC-21910,OFF-EN-10004483,29,80,59,12.53600025,4.230899811,1,0.200000003,5656
CA-2017-112333,KF-16285,OFF-AP-10001962,457,186,350,41.95000076,10.48750019,5,0,5657
CA-2015-106978,ZC-21910,OFF-BI-10002012,29,80,59,1.080000043,-0.791999996,2,0.699999988,5658
CA-2014-160276,AH-10690,FUR-FU-10003192,599,249,255,177.6799927,46.19680023,2,0,5659
US-2015-130491,BH-11710,OFF-FA-10000134,200,314,204,5.809999943,1.801100016,1,0,5660
CA-2016-153157,TB-21625,TEC-PH-10003171,620,226,291,224.75,62.93000031,5,0,5661
CA-2014-101931,TS-21370,OFF-BI-10004140,327,113,311,7.184000015,2.244999886,2,0.200000003,5662
US-2015-123918,CG-12520,FUR-FU-10004952,130,315,315,131.3760071,-95.24759674,6,0.600000024,5663
CA-2014-101931,TS-21370,OFF-SU-10002301,327,113,311,6.28000021,0.062799998,2,0,5664
CA-2015-159534,DH-13075,TEC-PH-10002310,400,96,271,199.9799957,53.99459839,2,0,5665
US-2015-130491,BH-11710,OFF-AR-10001149,200,314,204,5.760000229,1.728000045,2,0,5666
CA-2014-109904,BF-10975,OFF-AR-10004999,397,74,189,17.94000053,4.485000134,3,0,5667
CA-2015-159534,DH-13075,OFF-BI-10003982,400,96,271,49.84799957,16.82369995,3,0.200000003,5668
CA-2014-161634,CC-12220,OFF-PA-10002262,88,340,292,32.40000153,15.55200005,5,0,5669
CA-2015-159534,DH-13075,OFF-BI-10003656,400,96,271,1087.936035,353.5791931,8,0.200000003,5670
CA-2015-159534,DH-13075,OFF-EN-10004386,400,96,271,23.98999977,11.99499989,1,0,5671
CA-2015-160787,BM-11785,OFF-BI-10003712,453,69,69,2.946000099,-2.062200069,2,0.699999988,5672
CA-2016-166275,SS-20590,TEC-AC-10001838,528,76,76,199.9900055,85.99569702,1,0,5673
US-2015-123918,CG-12520,OFF-PA-10003001,130,315,315,5.343999863,1.870399952,1,0.200000003,5674
CA-2014-101931,TS-21370,FUR-BO-10001337,327,113,311,616.9979858,-36.29399872,6,0.150000006,5675
CA-2016-151498,DN-13690,OFF-BI-10004967,546,49,309,8.319999695,2.808000088,5,0.200000003,5676
US-2015-130491,BH-11710,OFF-PA-10000791,200,314,204,9.539999962,4.293000221,2,0,5677
CA-2015-159534,DH-13075,OFF-ST-10001172,400,96,271,83.91999817,20.14080048,4,0,5678
CA-2014-101931,TS-21370,OFF-ST-10003442,327,113,311,141.3999939,38.1780014,5,0,5679
CA-2014-101931,TS-21370,OFF-SU-10000646,327,113,311,480.7399902,14.4222002,2,0,5680
US-2016-163258,PF-19225,OFF-BI-10000138,326,207,904,11.23200035,3.931200027,3,0.200000003,5681
CA-2014-106439,GG-14650,OFF-FA-10002975,327,311,1047,11.34000015,5.216400146,3,0,5682
CA-2016-103947,BB-10990,OFF-AP-10002350,549,290,971,30.1439991,3.014400005,2,0.200000003,5683
CA-2016-157161,JD-15895,OFF-BI-10002764,108,72,717,6.460000038,3.165400028,2,0,5684
CA-2015-122210,WB-21850,OFF-BI-10003656,451,211,865,152.9909973,-122.3927994,3,0.699999988,5685
CA-2015-122210,WB-21850,TEC-PH-10002807,451,211,865,94.91999817,15.81999969,4,0.400000006,5686
CA-2016-145709,AH-10690,TEC-PH-10003095,121,325,649,52.68000031,19.75499916,3,0.200000003,5687
